Id,SaveChapter,NextLv,ChapterState,JumpMark,Speaker ID,SpeakerName(Add),SpeakerPosition,isChoiceLoop,choiceKeyaPath,choiceKeyNeed,DialogueMode,BGFile,BG Image,Fade,Body,Head,Expression,Add Item,Del Item Path,Del Item,BGM File,Voice File,Voice Name,SFx File,Vibrate,CGFile,CG,DialogueBoxOnOff,Animation,ImgEffect,PropName,PropAnim,Mode,Investivation Label,Call Function,Call Function2,Road1,Road2,Road3,Main menu
123,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor6_002,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Happy,,,,,李誠,0027,,0,,,1,,,,,,,,,,,,
124,Chapter1,-1,0,-1,3,ShekYin,Right,,,,Default,ChengWing2,Floor6_002,0,Yin_Body_Dess,Yin_Head_Normal,Yin_Expression_Smile,,,,,石妍,0013,,0,,,1,,,,,,,,,,,,
125,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor6_002,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0028,,0,,,1,,,,,,,,,,,,
126,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor6_002,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
127,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor6_002,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Smile,,,,,李誠,0029,,0,,,1,,,,,,,,,,,,
128,Chapter1,-1,0,-1,3,ShekYin,Right,,,,Default,ChengWing2,Floor6_002,0,Yin_Body_Dess,Yin_Head_Normal,Yin_Expression_Smile,,,,,石妍,0014,,0,,,1,,,,,,,,,,,,
129,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor6_002,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Shy,,,,,李誠,0030,,0,,,1,,,,,,,,,,,,
130,Chapter1,-1,0,-1,3,ShekYin,Right,,,,Default,ChengWing2,Floor6_002,0,Yin_Body_Dess,Yin_Head_Normal,Yin_Expression_Smile,,,,,石妍,0015,,0,,,1,,,,,,,,,,,,
131,Chapter1,-1,0,-1,3,ShekYin,Right,,,,Default,ChengWing2,Floor6_002,0,Yin_Body_Dess,Yin_Head_Normal,Yin_Expression_Smile,,,,,石妍,0016,,0,,,1,,,,,,,,,,,,
132,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor6_002,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Normal,,,,,李誠,0031,,0,,,1,,,,,,,,,,,,
133,Chapter1,-1,0,-1,3,ShekYin,Right,,,,Default,ChengWing2,Floor6_002,0,Yin_Body_Dess,Yin_Head_Normal,Yin_Expression_Smile,,,,,石妍,0017,,0,,,1,,,,,,,,,,,,
134,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor6_002,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Shy,,,,,李誠,0032,,0,,,1,,,,,,,,,,,,
135,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor6_002,0,,,,,,,Stop,,,crash_something,1,,,1,,,,,,,,,,,,
136,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor6_002,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
137,Chapter1,-1,0,-1,3,ShekYin,Right,,,,Default,ChengWing2,Floor6_002,0,Yin_Body_Dess,Yin_Head_Normal,Yin_Expression_Surprise,,,,,石妍,0018,,0,,,1,,,,,,,,,,,,
138,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor6_002,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0033,,0,,,1,,,,,,,,,,,,
139,Chapter1,-1,0,-1,3,ShekYin,Right,,,,Default,ChengWing2,Floor6_002,0,Yin_Body_Dess,Yin_Head_Normal,Yin_Expression_Normal,,,,,石妍,0019,,0,,,1,,,,,,,,,,,,
140,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor6_002,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Smile,,,,,李誠,0034,,0,,,1,,,,,,,,,,,,
141,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Lobby_005_Dim1,1,,,,,,,BGM_鬼眼,,,,0,,,1,,,,,,,,,,,,
142,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Lobby_005_Dim1,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Nervous,,,,,李誠,0035,,0,,,1,,,,,,,,,,,,
143,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Lobby_005_Dim1,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Fear,,,,,李誠,0036,,0,,,1,,,,,,,,,,,,
144,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Lobby_005_Dim1,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Nervous,,,,,李誠,,,0,,,1,,,,,,,,,,,,
145,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Lobby_005_Dim1,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Nervous,,,,,李誠,0037,,0,,,1,,,,,,,,,,,,
146,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Lobby_005_Dim1,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Nervous,,,,,李誠,0038,,0,,,1,,,,,,,,,,,,
147,Chapter1,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,Investigation1_LobbyDim,1,,,,,,,,,,Howl,0,,,1,,,,,Investigation,Investigation1,StartInvestigation2(),,,,,
148,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,SecurityRoom_001_Dim1,1,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Nervous,,,,,李誠,0039,,0,,,1,,,,,,,,,,,,
149,Chapter1,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,FindObjectGame1_SecurityRoomDark,1,,,,,,,,,,Howl,0,,,1,,,,,FindObjectGame,FindObjectGame1,StartInvestigation2(),,,,,
150,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,SecurityRoom_004_ElectronicMachineFar,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Normal,,,,,李誠,0040,,0,,,1,,,,,,,,,,,,
151,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,ElectronicMachine001_Closed,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Normal,,,,,,,cannot_open,0,,,1,,,,,,,,,,,,
152,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,ElectronicMachine001_Closed,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Normal,,,,,李誠,0041,,0,,,1,,,,,,,,,,,,
153,Chapter1,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,ElectronicMachine001_Closed,0,,,,,,,,,,Howl,0,,,1,,,,,Investigation,Investigation2,StartInvestigation(),,,,,
154,Chapter1,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,ElectronicMachine002_Open,0,,,,,,,,,,lizard,1,,,0,CockroachComeOut,CockroachComeOut,,,,,,,,,,
155,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,ElectronicMachine002_Open,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Fear,,,,,李誠,0042,,0,,,1,,,,,,,,,,,,
156,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,ElectronicMachine002_Open,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
157,Chapter1,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,ElectronicMachine002_Open,0,,,,,,,,,,Howl,0,,,1,,,,,Investigation,Investigation3,StartInvestigation(),,,,,
158,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,ElectronicMachine002_OpenLight,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Smile,,,,Stop,李誠,0043,Light Stunned Hit,0,,,1,,,,,,,,,,,,
159,Chapter1,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,ElectronicMachine002_Open,0,,,,,,,,,,light_bulb_flash,0,,,0,SecurityRoomFlash1,SecurityRoomFlash1,,,,,,,,,,
160,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,ElectronicMachine002_Open,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,都市傳說 - 恐怖,李誠,0044,,0,,,1,,,,,,,,,,,,
161,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,ElectronicMachine002_Open,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0045,,0,,,1,,,,,,,,,,,,
162,Chapter1,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,SingBodyCloseUp001,0,,,,,,,,,,,0,,,0,GhostHandAcrossSing,GhostHandAcrossSing,,,,,,,,,,
163,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,SingBodyCloseUp001,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Frightened,,,,,李誠,0046,nazgul_effect,1,,,1,,,,,,,,,,,,
164,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,SingBodyCloseUp001,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
165,Chapter1,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,SingBodyCloseUp001,0,,,,,,,,,,Horror_Game_Alert_Haunted_Drum_Impact_1,0,,,1,,,,,TapGame,TapGame2,StartInvestigation(),,,,,
166,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,SecurityRoom_005_TurnHeadDark,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
167,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,SecurityRoom_005_TurnHeadDark,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
168,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,SecurityRoom_006_TurnHeadLight,0,,,,,,,,,,light_bulb_flash,0,,,1,SecurityRoomFlash2,SecurityRoomFlash2,,,,,,,,,,
169,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,SecurityRoom_006_TurnHeadLight,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Fear,,,,,李誠,0047,,0,,,1,,,,,,,,,,,,
170,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,SecurityRoom_006_TurnHeadLight,0,,,,,,,,,,crash_something,1,,,1,,,,,,,,,,,,
171,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,SecurityRoom_006_TurnHeadLight,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Nervous,,,,,李誠,0048,,0,,,1,,,,,,,,,,,,
172,Chapter1,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,Lobby_006_OutsideLiftOpen,1,,,,,,,,,,14138 elevator door opening interior,0,,,0,LobbyCloseLift,LobbyCloseLift,,,,,,,,,,
173,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Lobby_007_OutsideLiftClosed,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Frightened,,,,,李誠,0049,,0,,,1,,,,,,,,,,,,
174,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Lobby_007_OutsideLiftClosed,0,,,,,,,,,,ElevatorBellDingsL PE192801,0,,,1,,,,,,,,,,,,
175,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,LiftPanel_001_Show7Floor,1,,,,,,,,,,,0,,,1,,,,,,,,,,,,
176,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,LiftPanel_001_Show7Floor,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
177,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,LiftPanel_001_Show7Floor,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Frightened,,,,,李誠,0050,,0,,,1,,,,,,,,,,,,
178,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor7_001,1,,,,,,,,,,14138 elevator door opening interior,0,,,1,,,,,,,,,,,,
179,Chapter1,-1,0,-1,21,Guy,Right,,,,Default,ChengWing2,Floor7_001,0,DoYauMing_Body_Normal,DoYauMing_Head_Normal,DoYauMing_Expression_Happy,,,,懸疑1,道友明,0029,,0,,,1,,,,,,,,,,,,
180,Chapter1,-1,0,-1,22,EnergeticGirl,Left,,,,Default,ChengWing2,Floor7_001,0,MKGirl_Body_Normal,MKGirl_Head_Normal,MKGirl_Expression_Despise,,,,,MK妹,0009,,0,,,1,,,,,,,,,,,,
181,Chapter1,-1,0,-1,21,Guy,Right,,,,Default,ChengWing2,Floor7_001,0,DoYauMing_Body_Normal,DoYauMing_Head_Normal,DoYauMing_Expression_Normal,,,,,道友明,0030,,0,,,1,,,,,,,,,,,,
182,Chapter1,-1,0,-1,18,LeungPak2,Left,,,,Default,ChengWing2,Floor7_001,0,LeungPak_Body_Normal,LeungPak_Head_Normal,LeungPak_Expression_Normal,,,,,梁伯,0061,,0,,,1,,,,,,,,,,,,
183,Chapter1,-1,0,-1,19,HouseWife,Right,,,,Default,ChengWing2,Floor7_001,0,CheungHouseWife_Body_Normal,CheungHouseWife_Head_Normal,CheungHouseWife_Expression_Normal,,,,,蔣女士,0006,,0,,,1,,,,,,,,,,,,
184,Chapter1,-1,0,-1,18,LeungPak2,Left,,,,Default,ChengWing2,Floor7_001,0,LeungPak_Body_Normal,LeungPak_Head_Normal,LeungPak_Expression_Normal,,,,,梁伯,0062,,0,,,1,,,,,,,,,,,,
185,Chapter1,-1,0,-1,19,HouseWife,Right,,,,Default,ChengWing2,Floor7_001,0,CheungHouseWife_Body_Normal,CheungHouseWife_Head_Normal,CheungHouseWife_Expression_Normal,,,,,蔣女士,0007,,0,,,1,,,,,,,,,,,,
186,Chapter1,-1,0,-1,1,LeeSing,Center,,,,Default,ChengWing2,Floor7_001,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0051,,0,,,1,,,,,,,,,,,,
187,Chapter1,-1,0,-1,7,ChanPak,Right,,,,Default,ChengWing2,Floor7_003,1,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0019,,0,,,1,,,,,,,,,,,,
188,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor7_003,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0052,,0,,,1,,,,,,,,,,,,
189,Chapter1,-1,0,-1,7,ChanPak,Right,,,,Default,ChengWing2,Floor7_003,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0020,,0,,,1,,,,,,,,,,,,
190,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor7_003,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0053,,0,,,1,,,,,,,,,,,,
191,Chapter1,-1,0,-1,7,ChanPak,Right,,,,Default,ChengWing2,Floor7_003,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Despise,,,,,陳伯,0021,,0,,,1,,,,,,,,,,,,
192,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor7_003,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Embarrassed,,,,,李誠,0054,,0,,,1,,,,,,,,,,,,
193,Chapter1,-1,0,-1,7,ChanPak,Right,,,,Default,ChengWing2,Floor7_003,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Despise,,,,,陳伯,0022,,0,,,1,,,,,,,,,,,,
194,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor7_003,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0055,,0,,,1,,,,,,,,,,,,
195,Chapter1,-1,0,-1,7,ChanPak,Right,,,,Default,ChengWing2,Floor7_003,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Despise,,,,,陳伯,0023,,0,,,1,,,,,,,,,,,,
196,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor7_003,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0056,,0,,,1,,,,,,,,,,,,
197,Chapter1,-1,0,-1,7,ChanPak,Right,,,,Default,ChengWing2,Floor7_003,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0024,,0,,,1,,,,,,,,,,,,
198,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor7_003,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0057,,0,,,1,,,,,,,,,,,,
199,Chapter1,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor7_003,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
200,Chapter1,-1,0,-1,7,ChanPak,Right,,,,Default,ChengWing2,Floor7_003,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Despise,,,,,陳伯,0025,,0,,,1,,,,,,,,,,,,
201,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor7_003,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0058,,0,,,1,,,,,,,,,,,,
202,Chapter1,-1,0,-1,7,ChanPak,Right,,,,Default,ChengWing2,Floor7_003,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Speachless,,,,,陳伯,0026,,0,,,1,,,,,,,,,,,,
203,Chapter1,-1,0,-1,7,ChanPak,Right,,,,Default,ChengWing2,Floor7_003,0,,,,,,,,陳伯,0027,,0,,,1,,,,,,,,,,,,
204,Chapter1,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor7_003,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0059,,0,,,1,,,,,,,,,,,,
205,Chapter1,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,Floor7_003,1,,,,,,,,,,Horror Shock Squeak 01,0,ChengWing2,FanCG001,0,ZoomOut,,,,,,,,,,,
206,Chapter1,-1,0,-1,1,LeeSing,NoShow,,,,SmallIconBox,ChengWing2,Floor7_003,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0060,,0,ChengWing2,FanCG001,1,,,,,,,,,,,,
207,Chapter1,208,-1,-1,0,,NoShow,,,,Default,ChengWing2,Floor7_003,0,,,,,,,,,,Horror Stab Soundscape,0,ChengWing2,FanCG001,1,,,,,,,,,,,,
208,Chapter2,-1,1,-1,0,,NoShow,,,,Default,ChengWing2,Floor7_001,0,,,,,,,,,,Mountain Audio - Title Whoosh 1,0,,,0,,,,,,,ClearInventory(),,,,,
209,Chapter2,-1,0,-1,0,,NoShow,,,,Default,Share,Black,0,,,,,,,懸疑2,,,,0,,,0,Reset,Reset,,,,,,,,,,
210,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,Default,ChengWing2,Floor7_Fan001,1,,,,,,,,,,,0,,,0,FanOpenEye,FanOpenEye,,,,,,,,,,
211,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_Fan001,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Nervous_Security,,,,,樊羽,0001,,0,,,1,,,,,,,,,,,,
212,Chapter2,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor7_Fan001,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0028,,0,,,1,,,,,,,,,,,,
213,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_Fan002,1,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Nervous_Security,,,,,樊羽,0002,,0,,,1,,,,,,,,,,,,
214,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_Fan002,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Nervous_Security,,,,,樊羽,0003,,0,,,1,,,,,,,,,,,,
215,Chapter2,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor7_Fan002,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0029,,0,,,1,,,,,,,,,,,,
216,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_Fan002,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Nervous_Security,,,,,樊羽,0004,,0,,,1,,,,,,,,,,,,
217,Chapter2,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor7_Fan002,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0030,,0,,,1,,,,,,,,,,,,
218,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_Fan002,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Nervous_Security,,,,,樊羽,,,0,,,1,,,,,,,,,,,,
219,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_Fan002,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,0005,,0,,,1,,,,,,,,,,,,
220,Chapter2,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor7_Fan002,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0031,,0,,,1,,,,,,,,,,,,
221,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_Fan002,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,0006,,0,,,1,,,,,,,,,,,,
222,Chapter2,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor7_Fan002,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Despise,,,,,陳伯,0032,,0,,,1,,,,,,,,,,,,
223,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_Fan002,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,0007,,0,,,1,,,,,,,,,,,,
224,Chapter2,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor7_Fan002,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0033,,0,,,1,,,,,,,,,,,,
225,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_Fan002,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,0008,,0,,,1,,,,,,,,,,,,
226,Chapter2,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor7_Fan002,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0034,,0,,,1,,,,,,,,,,,,
227,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_Fan002,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,0009,,0,,,1,,,,,,,,,,,,
228,Chapter2,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor7_Fan002,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0035,,0,,,1,,,,,,,,,,,,
229,Chapter2,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor7_Fan002,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
230,Chapter2,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor7_Fan002,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0036,,0,,,1,,,,,,,,,,,,
231,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_Fan002,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,0010,,0,,,1,,,,,,,,,,,,
232,Chapter2,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor7_023,1,,,,,,,,,,,0,,,1,,,,,,,,,,,,
233,Chapter2,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor7_023,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
234,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_023,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,,,0,,,1,,,,,,,,,,,,
235,Chapter2,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor7_023,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
236,Chapter2,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,Floor7_023,0,,,,,,,,,,,0,,,0,FanFirstSeeGhost,FanFirstSeeGhost,,,,,,,,,,
237,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_023,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,,,0,,,1,,,,,,,,,,,,
238,Chapter2,-1,0,-1,7,ChanPak,NoShow,,,,Default,ChengWing2,Floor7_023,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0027,,0,,,1,,,,,,,,,,,,
239,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_023,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,,,0,,,1,,,,,,,,,,,,
240,Chapter2,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor7_023,0,Chan_Body_Normal,Chan_Head_Normal,Sing_Expression_Despise,,,,,陳伯,0038,,0,,,1,,,,,,,,,,,,
241,Chapter2,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,Floor7_003,1,,,,,,,,,,Horror Shock Squeak 01,0,ChengWing2,FanCG001,0,ZoomOut,,,,,,,,,,,
242,Chapter2,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor7_003,1,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,BGM_懸疑2,李誠,0061,,0,,,1,,,,,,,,,,,,
243,Chapter2,-1,0,-1,2,FanYu,NoShow,,,,SmallIconBox,ChengWing2,Floor7_003,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,,,0,,,1,,,,,,,,,,,,
244,Chapter2,-1,0,-1,2,FanYu,Right,,,,Default,ChengWing2,Floor7_003,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,0011,,0,,,1,,,,,,,,,,,,
245,Chapter2,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor7_003,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Normal,,,,,陳伯,0039,,0,,,1,,,,,,,,,,,,
